Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,avg_in_hour,avg_out_hour,avg_work_hours,std_work_hours,nb_days_present,nb_days_absent
34,No,Non-Travel,Sales,1,2,Life Sciences,1,720,Male,2,Research Scientist,Divorced,86210,1.0,Y,17,8,1,5.0,1,5,0,0,1.0,3.0,3.0,3,3,9.999857549857552,16.40042735042735,6.400724121557455,0.3094957605275717,234,27
40,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,721,Male,2,Sales Executive,Divorced,45770,5.0,Y,11,8,1,15.0,3,12,11,8,2.0,3.0,3.0,2,3,9.984180790960453,16.48771186440678,6.503203860640302,0.29550456638636274,236,25
34,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,722,Male,1,Research Scientist,Married,45530,4.0,Y,18,8,1,10.0,2,8,7,7,2.0,3.0,3.0,4,3,9.982834757834759,17.21039886039886,7.227850189933522,0.29165820837151396,234,27
31,Yes,Travel_Frequently,Research & Development,2,2,Medical,1,723,Female,2,Manufacturing Director,Single,53960,7.0,Y,17,8,1,3.0,2,1,0,0,3.0,4.0,4.0,1,3,9.960574229691877,17.648459383753504,7.686837068160597,0.29939252061425103,238,23
35,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,724,Male,1,Manufacturing Director,Married,67960,0.0,Y,13,8,0,5.0,2,4,3,2,4.0,3.0,2.0,3,3,9.990594744121717,19.12627939142462,9.13640848317197,0.28898060543334886,241,20
38,No,Travel_Frequently,Research & Development,7,3,Medical,1,725,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3,4.0,3.0,3.0,2,3,10.0108407079646,16.40339233038348,6.3929461651917405,0.2986539406272247,226,35
34,No,Travel_Rarely,Research & Development,10,4,Other,1,726,Female,2,Laboratory Technician,Single,74120,1.0,Y,24,8,0,14.0,4,14,4,11,3.0,4.0,4.0,3,4,9.978040057224606,17.889270386266094,7.911889604196471,0.2749801715286897,233,28
28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,727,Female,2,Healthcare Representative,Married,111590,1.0,Y,12,8,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,9.99188034188034,16.71388888888889,6.722281576448243,0.3197001999731924,234,27
31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,728,Male,2,Sales Executive,Married,49600,1.0,Y,15,8,0,10.0,3,10,6,7,4.0,3.0,2.0,2,3,9.979637377963737,20.874616457461645,10.895542770804276,0.3064841073704129,239,22
39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,1,729,Female,2,Healthcare Representative,Married,104750,3.0,Y,11,8,1,8.0,3,5,1,4,1.0,4.0,4.0,3,3,9.964844804318489,20.21707152496626,10.252200854700854,0.3165487999248846,247,14
51,No,Travel_Frequently,Research & Development,20,3,Medical,1,730,Male,2,Sales Executive,Married,148140,2.0,Y,11,8,1,14.0,2,4,3,2,2.0,2.0,3.0,2,3,9.994250363901019,17.106331877729257,7.1118498301795245,0.2852497036065456,229,32
41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,731,Male,4,Sales Executive,Divorced,191410,3.0,Y,12,8,1,12.0,2,6,3,3,4.0,4.0,2.0,3,3,9.97878151260504,20.659943977591038,10.680777310924368,0.302622617912146,238,23
37,No,Travel_Rarely,Research & Development,2,2,Medical,1,732,Female,1,Healthcare Representative,Married,54050,7.0,Y,15,8,0,8.0,3,6,1,3,3.0,3.0,3.0,4,3,9.969397759103643,20.366456582633056,10.397079831932773,0.3200746273201879,238,23
33,No,Travel_Frequently,Research & Development,2,3,Medical,1,733,Female,1,Sales Executive,Married,87930,6.0,Y,17,8,0,8.0,2,5,1,2,2.0,4.0,4.0,3,3,10.005486111111113,17.784930555555555,7.779559027777778,0.3006947055681115,240,21
32,No,Travel_Rarely,Research & Development,1,4,Medical,1,734,Male,5,Research Director,Married,191890,0.0,Y,12,8,1,4.0,3,3,1,2,3.0,2.0,2.0,3,3,9.964224137931033,20.370977011494254,10.40615181992337,0.2994449614845117,232,29
39,No,Non-Travel,Research & Development,29,2,Life Sciences,1,735,Male,2,Sales Executive,Married,38750,3.0,Y,15,8,0,13.0,3,6,0,5,3.0,3.0,3.0,3,3,9.983542538354254,16.59686192468619,6.613607624360762,0.28460796650976217,239,22
25,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,736,Male,1,Sales Executive,Married,22160,2.0,Y,13,8,3,6.0,2,3,1,2,1.0,3.0,,2,3,9.954771784232365,17.18070539419087,7.2260580912863075,0.30065913167247965,241,20
52,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,737,Male,2,Sales Executive,Married,117130,2.0,Y,14,8,0,24.0,2,5,0,2,4.0,3.0,2.0,3,3,9.974894514767934,19.07995780590717,9.105581340834505,0.2886363610661314,237,24
43,No,Travel_Rarely,Research & Development,2,2,Medical,1,738,Male,1,Laboratory Technician,Single,78610,1.0,Y,14,8,2,20.0,1,20,1,8,1.0,3.0,1.0,3,3,9.95518207282913,19.676330532212887,9.720646591970123,0.27892606449031365,238,23
27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,739,Male,1,Human Resources,Married,37080,1.0,Y,16,8,2,6.0,2,6,4,4,4.0,4.0,3.0,3,3,10.026623376623377,20.3501443001443,10.324486531986532,0.2963698541991905,231,30
27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,1,740,Female,1,Research Scientist,Single,137700,1.0,Y,18,8,1,8.0,3,8,7,7,4.0,3.0,3.0,4,3,9.968948824343016,19.966666666666665,9.997716689718764,0.29707746958894554,241,20
26,No,Travel_Rarely,Research & Development,2,2,Other,1,741,Male,3,Laboratory Technician,Single,53040,0.0,Y,20,8,1,5.0,2,4,1,1,1.0,4.0,3.0,3,4,9.986888888888888,16.283703703703704,6.296890123456791,0.3178355984781361,225,36
42,No,Travel_Rarely,Sales,23,3,Marketing,1,742,Female,3,Research Scientist,Married,26420,0.0,Y,13,8,1,21.0,3,20,0,9,3.0,1.0,3.0,3,3,9.98537271448664,16.06040787623066,6.075256680731364,0.2891185508736602,237,24
52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,743,Female,1,Healthcare Representative,Married,27590,9.0,Y,18,8,1,12.0,6,5,0,4,3.0,1.0,1.0,3,3,9.993758865248227,16.47177304964539,6.478247044917258,0.310123781141816,235,26
37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,1,744,Male,2,Manager,Single,68040,4.0,Y,13,8,1,8.0,1,3,0,2,1.0,3.0,3.0,3,3,10.008333333333335,17.530507246376814,7.522206521739131,0.31590892057242514,230,31
35,No,Travel_Frequently,Research & Development,6,4,Medical,1,745,Female,2,Research Director,Single,61420,2.0,Y,15,8,1,10.0,2,2,2,2,3.0,4.0,3.0,3,3,9.988405797101448,17.674347826086958,7.686039855072464,0.2878784265007212,230,31
25,No,Travel_Rarely,Research & Development,1,4,Medical,1,746,Male,2,Sales Executive,Married,25000,4.0,Y,14,8,2,7.0,2,3,0,2,1.0,4.0,2.0,1,3,9.936476608187133,17.908771929824564,7.972668128654971,0.2651663917999689,228,33
26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,747,Male,1,Research Scientist,Single,63890,0.0,Y,22,8,0,8.0,2,7,0,7,3.0,1.0,3.0,2,4,9.982459970887918,16.788282387190684,6.805875788452208,0.31500852473901686,229,32
29,No,Travel_Rarely,Sales,9,3,Life Sciences,1,748,Male,1,Laboratory Technician,Single,111030,1.0,Y,12,8,0,10.0,5,10,0,9,2.0,1.0,2.0,2,3,9.99923928077455,16.21701244813278,6.217927616413093,0.2980489043666079,241,20
49,Yes,Travel_Frequently,Sales,6,5,Medical,1,749,Female,2,Healthcare Representative,Single,23420,3.0,Y,18,8,0,20.0,2,4,1,3,1.0,1.0,3.0,3,3,10.023319327731091,17.106722689075628,7.083067226890757,0.2947607532300281,238,23
29,Yes,Travel_Frequently,Sales,3,2,Marketing,1,750,Female,2,Laboratory Technician,Single,68110,0.0,Y,15,8,1,9.0,2,8,7,7,3.0,4.0,3.0,3,3,10.00014556040757,18.58471615720524,8.584576661814653,0.27629552205418784,229,32
54,No,Travel_Rarely,Sales,1,3,Medical,1,751,Female,2,Manager,Single,22970,6.0,Y,18,8,2,29.0,2,20,12,7,4.0,4.0,2.0,2,3,10.000434782608698,16.198478260869564,6.19813768115942,0.30795891078168414,230,31
58,No,Travel_Rarely,Sales,22,3,Life Sciences,1,752,Female,2,Laboratory Technician,Married,24500,3.0,Y,12,8,1,32.0,2,9,1,5,4.0,1.0,3.0,3,3,10.018766937669378,20.631707317073168,10.612399503161699,0.28140084197224763,246,15
55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,753,Female,3,Research Scientist,Divorced,50930,2.0,Y,16,8,1,31.0,3,7,0,0,2.0,4.0,4.0,3,3,9.983047210300429,17.46638054363376,7.483309489747258,0.2871540945542725,233,28
36,No,Travel_Rarely,Research & Development,1,3,Medical,1,754,Male,2,Sales Executive,Single,53090,3.0,Y,13,8,0,15.0,5,5,0,1,1.0,2.0,3.0,3,3,9.990740740740742,19.393019943019944,9.401894586894588,0.3128408322341673,234,27
31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,1,755,Male,2,Manager,Single,30570,1.0,Y,19,8,0,1.0,3,1,0,0,2.0,3.0,3.0,3,3,9.966944444444444,17.270694444444448,7.30347337962963,0.29226226628443047,240,21
30,No,Travel_Rarely,Sales,3,3,Life Sciences,1,756,Male,3,Sales Executive,Divorced,51210,7.0,Y,13,8,0,8.0,4,3,0,2,4.0,1.0,3.0,3,3,9.988095238095237,17.5278231292517,7.53879931972789,0.2991430226386076,245,16
31,No,Travel_Rarely,Research & Development,1,3,Medical,1,757,Male,1,Laboratory Technician,Single,168560,3.0,Y,12,8,1,9.0,3,3,1,0,1.0,2.0,4.0,3,3,10.004590395480227,17.296398305084747,7.2914336158192095,0.28643915521093666,236,25
34,No,Travel_Frequently,Sales,2,1,Marketing,1,758,Female,5,Manager,Divorced,26860,5.0,Y,11,8,0,10.0,3,4,1,3,4.0,1.0,3.0,4,3,9.993640350877193,17.597149122807014,7.603156676413255,0.3019946970154307,228,33
31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,1,759,Male,1,Research Scientist,Single,61800,1.0,Y,14,8,1,1.0,2,1,0,0,1.0,2.0,4.0,1,3,10.001424501424502,18.03974358974359,8.038707264957264,0.29553309879597484,234,27
27,No,Travel_Rarely,Human Resources,11,4,Medical,1,760,Male,4,Sales Executive,Married,66320,0.0,Y,16,8,0,6.0,3,5,1,4,2.0,1.0,4.0,3,3,10.017283950617285,17.20740740740741,7.189699359853681,0.2895514903084415,243,18
36,No,Travel_Rarely,Sales,1,3,Marketing,1,761,Male,2,Research Scientist,Single,35050,1.0,Y,12,8,2,10.0,2,10,1,8,1.0,4.0,2.0,2,3,9.977450980392156,16.30686274509804,6.329309056956116,0.30982227273947516,238,23
36,No,Travel_Rarely,Research & Development,24,3,Other,1,762,Female,3,Research Director,Married,63970,4.0,Y,14,8,1,11.0,3,3,0,2,3.0,1.0,2.0,3,3,9.985714285714286,17.301768707482992,7.316132653061226,0.2938608654780404,245,16
47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,763,Female,2,Sales Executive,Married,62740,7.0,Y,14,8,2,17.0,0,6,1,2,1.0,4.0,2.0,3,3,10.040646976090013,17.829746835443036,7.789321378340365,0.2892297049359247,237,24
25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,1,764,Male,2,Research Scientist,Married,198590,3.0,Y,19,8,0,6.0,3,3,2,2,1.0,1.0,3.0,2,3,9.970604781997187,17.191209563994374,7.221421706516644,0.28700528930014046,237,24
37,No,Non-Travel,Sales,8,4,Medical,1,765,Male,1,Healthcare Representative,Single,75870,0.0,Y,22,8,1,7.0,5,6,1,3,3.0,3.0,1.0,3,4,9.992989985693848,17.596423462088698,7.603537195994278,0.30295352463713016,233,28
56,No,Travel_Rarely,Research & Development,10,4,Other,1,766,Male,2,Sales Representative,Married,42580,2.0,Y,16,8,0,5.0,2,3,1,0,1.0,1.0,4.0,3,3,10.069683908045977,16.692385057471263,6.623406369731801,0.2974854797867591,232,29
47,No,Travel_Rarely,Research & Development,3,2,Medical,1,767,Male,2,Laboratory Technician,Married,43640,3.0,Y,11,8,1,26.0,3,20,5,6,1.0,3.0,4.0,3,3,9.989557399723376,16.288796680497928,6.299673812816966,0.28989135889429307,241,20
24,No,Travel_Rarely,Research & Development,5,1,Other,1,768,Male,1,Manufacturing Director,Married,43350,1.0,Y,15,8,1,5.0,5,5,0,3,4.0,3.0,3.0,3,3,10.021610169491526,19.697598870056495,9.67537900188324,0.3040791737356075,236,25
32,No,Travel_Rarely,Sales,4,3,Marketing,1,769,Male,1,Research Scientist,Married,53260,4.0,Y,14,8,1,7.0,2,4,0,3,4.0,4.0,2.0,3,3,9.960407876230661,17.44486638537272,7.485165260196905,0.2713291860459487,237,24
34,No,Travel_Rarely,Research & Development,9,2,Medical,1,770,Male,1,Sales Executive,Married,32800,5.0,Y,13,8,0,7.0,3,5,0,2,4.0,2.0,2.0,3,3,10.006167400881058,16.10822320117474,6.101879588839941,0.3157119467449319,227,34
41,No,Travel_Rarely,Research & Development,26,3,Medical,1,771,Female,3,Sales Executive,Married,54850,2.0,Y,17,8,2,7.0,2,4,0,3,2.0,3.0,2.0,3,3,9.978395061728396,20.47750342935528,10.499181527206218,0.2751679442750186,243,18
40,No,Non-Travel,Sales,3,2,Life Sciences,1,772,Male,1,Sales Executive,Divorced,43420,3.0,Y,11,8,1,11.0,6,8,0,7,3.0,3.0,4.0,2,3,10.008768115942027,16.399710144927536,6.390747584541064,0.30250852993493516,230,31
31,No,Travel_Rarely,Research & Development,16,3,Medical,1,773,Male,2,Human Resources,Divorced,27820,1.0,Y,19,8,1,13.0,5,13,9,9,1.0,4.0,3.0,3,3,9.994951590594745,16.671092669432916,6.676340479483632,0.31541022297616816,241,20
46,Yes,Travel_Rarely,Research & Development,18,1,Medical,1,774,Male,1,Manufacturing Director,Divorced,59800,4.0,Y,11,8,1,28.0,2,7,4,3,1.0,4.0,4.0,3,3,9.994187675070028,16.66169467787115,6.667140522875817,0.31548462951019074,238,23
39,Yes,Non-Travel,Research & Development,2,4,Medical,1,775,Male,2,Manufacturing Director,Single,43810,2.0,Y,15,8,2,11.0,1,1,0,0,1.0,1.0,4.0,2,3,9.99567901234568,19.408299039780523,9.4125971650663,0.272221984025852,243,18
31,Yes,Travel_Frequently,Sales,2,3,Medical,1,776,Male,2,Sales Executive,Single,25720,1.0,Y,13,8,3,10.0,3,10,4,7,3.0,2.0,3.0,3,3,10.00349344978166,16.811135371179038,6.8077704997574,0.30390727000881695,229,32
45,No,Travel_Rarely,Sales,10,2,Marketing,1,777,Male,1,Sales Executive,Divorced,38330,2.0,Y,14,8,0,24.0,1,7,0,7,2.0,1.0,3.0,3,3,9.99936170212766,20.50070921985816,10.501073286052009,0.29866845208113735,235,26
31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,778,Male,3,Human Resources,Single,42440,9.0,Y,13,8,0,8.0,3,3,0,2,4.0,2.0,3.0,3,3,9.9915191740413,16.641519174041296,6.649557522123895,0.3007804620209963,226,35
31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,1,779,Male,1,Laboratory Technician,Married,65000,6.0,Y,23,8,1,7.0,5,2,2,2,2.0,4.0,1.0,3,4,10.010356652949245,20.318655692729767,10.308444215820762,0.28276719233345565,243,18
45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,780,Female,1,Research Scientist,Married,184300,4.0,Y,12,8,1,10.0,5,3,1,2,2.0,4.0,4.0,3,3,9.983475783475782,20.59537037037037,10.611550332383665,0.30324807450323976,234,27
48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,1,781,Male,2,Research Scientist,Divorced,16010,4.0,Y,12,8,0,15.0,3,2,2,2,3.0,1.0,3.0,3,3,9.985106382978723,17.105106382978725,7.119044917257683,0.2859085630509511,235,26
34,Yes,Travel_Rarely,Research & Development,7,4,Medical,1,782,Male,2,Research Scientist,Married,26940,1.0,Y,16,8,1,2.0,3,2,2,2,1.0,3.0,3.0,3,3,9.993019943019942,17.3991452991453,7.405662393162394,0.31033276598299436,234,27
40,No,Non-Travel,Research & Development,25,4,Other,1,783,Female,1,Sales Executive,Divorced,31490,2.0,Y,15,8,1,16.0,1,9,4,8,4.0,2.0,3.0,2,3,9.991528925619834,18.024655647382918,8.033875114784205,0.29687670603499494,242,19
28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,1,784,Female,1,Research Scientist,Single,176390,0.0,Y,13,8,1,6.0,0,5,1,3,4.0,1.0,3.0,3,3,9.987267525035765,16.47668097281831,6.488941344778254,0.3021661872168042,233,28
44,No,Non-Travel,Research & Development,5,3,Life Sciences,1,785,Male,1,Laboratory Technician,Single,23190,3.0,Y,18,8,0,7.0,4,5,0,3,3.0,3.0,3.0,2,3,9.969202898550725,16.57297101449275,6.603619565217391,0.32626616550953147,230,31
53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,786,Male,2,Manager,Single,116910,4.0,Y,20,8,0,35.0,2,9,8,8,4.0,2.0,2.0,3,4,10.015384615384617,16.925356125356124,6.909737654320987,0.31717092110287304,234,27
49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,787,Male,3,Laboratory Technician,Married,53240,2.0,Y,19,8,0,20.0,2,3,1,2,1.0,3.0,2.0,1,3,10.014591977869987,16.79868603042877,6.783873905025358,0.3131961783944134,241,20
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,788,Male,3,Laboratory Technician,Divorced,167520,2.0,Y,18,8,1,8.0,3,3,1,2,3.0,3.0,4.0,3,3,9.997430555555555,16.511041666666664,6.513810185185185,0.29864608994386466,240,21
44,No,Travel_Rarely,Research & Development,5,1,Other,1,789,Male,3,Research Scientist,Single,52280,1.0,Y,13,8,0,6.0,2,5,1,3,4.0,2.0,2.0,4,3,9.986202185792349,16.909904371584698,6.923727231329691,0.2968911356731614,244,17
33,No,Travel_Frequently,Human Resources,10,3,Medical,1,790,Female,2,Sales Executive,Married,27000,0.0,Y,14,8,3,5.0,2,4,0,3,4.0,1.0,3.0,3,3,9.959593837535015,17.247619047619047,7.28843487394958,0.29988922504524296,238,23
34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,791,Female,1,Sales Representative,Single,192460,3.0,Y,15,8,1,15.0,5,13,3,12,4.0,1.0,3.0,3,3,9.982980225988701,16.8635593220339,6.880241290018833,0.31280281725854886,236,25
30,No,Travel_Rarely,Sales,1,2,Technical Degree,1,792,Male,1,Laboratory Technician,Married,25060,8.0,Y,22,8,0,4.0,3,2,2,2,4.0,3.0,2.0,3,4,10.006903765690376,16.065899581589957,6.058786610878662,0.33945238200489714,239,22
42,No,Travel_Frequently,Research & Development,8,4,Medical,1,793,Female,1,Sales Executive,Single,60620,1.0,Y,22,8,2,12.0,2,12,5,8,1.0,4.0,3.0,3,4,9.987812041116007,17.288546255506606,7.300039158100832,0.30050544176291594,227,34
44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,1,794,Female,5,Manufacturing Director,Married,43820,7.0,Y,16,8,2,11.0,2,1,0,0,1.0,3.0,2.0,3,3,9.973860398860399,17.553774928774928,7.579750712250712,0.2749960329878062,234,27
30,No,Non-Travel,Research & Development,8,3,Life Sciences,1,795,Male,1,Manufacturing Director,Divorced,21430,1.0,Y,17,8,1,1.0,2,1,0,0,3.0,3.0,2.0,3,3,9.962391304347827,16.057608695652174,6.094781400966184,0.31539762835410884,230,31
57,No,Travel_Rarely,Sales,2,1,Life Sciences,1,796,Male,3,Research Scientist,Married,61620,0.0,Y,14,8,0,13.0,5,12,2,8,2.0,3.0,2.0,2,3,10.002898550724638,17.58340579710145,7.580286231884057,0.3115790298704399,230,31
49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,797,Female,2,Sales Executive,Divorced,50940,3.0,Y,15,8,0,29.0,5,8,0,7,3.0,2.0,3.0,3,3,10.003601694915256,16.897033898305082,6.893671139359699,0.34029475761119415,236,25
34,No,Travel_Frequently,Research & Development,2,4,Medical,1,798,Female,2,Sales Representative,Divorced,68770,7.0,Y,20,8,0,16.0,3,14,6,9,2.0,1.0,2.0,3,4,9.981586608442505,16.287481804949053,6.305397865114023,0.29600830161143454,229,32
28,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,799,Male,1,Research Scientist,Married,22740,3.0,Y,20,8,1,5.0,5,3,1,2,1.0,3.0,4.0,3,4,9.991871584699453,16.52882513661202,6.538028233151183,0.3073321556831917,244,17
29,Yes,Travel_Frequently,Research & Development,28,3,Medical,1,800,Female,5,Research Scientist,Single,44340,,Y,17,8,3,7.0,1,5,0,0,1.0,2.0,1.0,3,3,10.007544581618657,17.803086419753086,7.796020804755372,0.29172634250939594,243,18
34,Yes,Travel_Rarely,Research & Development,7,1,Medical,1,801,Male,1,Research Scientist,Single,62880,0.0,Y,15,8,1,16.0,2,15,10,10,1.0,2.0,4.0,3,3,9.96880165289256,18.481818181818184,8.512823691460056,0.30292684870457937,242,19
35,No,Travel_Rarely,Sales,7,4,Other,1,802,Female,4,Healthcare Representative,Married,25530,1.0,Y,14,8,1,1.0,4,1,0,0,4.0,3.0,3.0,2,3,10.015859030837007,16.61806167400881,6.602291972589329,0.3087925740804498,227,34
24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,1,803,Male,2,Research Scientist,Single,76540,2.0,Y,17,8,1,4.0,3,0,0,0,2.0,1.0,2.0,2,3,9.9826895565093,18.50407725321888,8.521810920362421,0.2927478899696808,233,28
24,No,Non-Travel,Research & Development,10,3,Life Sciences,1,804,Female,2,Manager,Married,51600,1.0,Y,17,8,1,1.0,3,1,0,0,4.0,2.0,3.0,1,3,9.979218967921897,17.330543933054393,7.350506741050674,0.28403783213791256,239,22
44,No,Travel_Frequently,Research & Development,5,2,Medical,1,805,Female,2,Research Scientist,Single,171590,5.0,Y,22,8,1,16.0,1,2,2,2,2.0,3.0,2.0,2,4,9.984979423868312,20.27770919067215,10.292641746684955,0.31650189473173157,243,18
29,No,Travel_Rarely,Sales,10,2,Life Sciences,1,806,Female,1,Sales Executive,Divorced,128080,1.0,Y,13,8,0,10.0,6,10,0,4,3.0,3.0,3.0,3,3,10.0278463648834,17.05727023319616,7.03019090077732,0.31167913422782295,243,18
30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,807,Male,3,Sales Executive,Divorced,102210,0.0,Y,19,8,1,6.0,2,5,1,3,3.0,3.0,4.0,3,3,9.992011019283746,16.093044077134987,6.101496786042241,0.3162499520317919,242,19
55,No,Travel_Rarely,Sales,20,3,Marketing,1,808,Male,2,Research Scientist,Married,47790,0.0,Y,14,8,1,4.0,6,3,1,2,4.0,3.0,3.0,3,3,9.999858156028367,20.691063829787232,10.69115721040189,0.27498708717156956,235,26
33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,809,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2,1.0,2.0,3.0,3,4,9.990300546448086,17.888524590163936,7.8985393897996365,0.302640585454236,244,17
47,No,Travel_Rarely,Research & Development,8,4,Medical,1,810,Female,2,Sales Representative,Married,23660,3.0,Y,17,8,0,11.0,5,5,1,2,3.0,3.0,2.0,2,3,9.992847222222222,20.84263888888889,10.849712962962963,0.28209969133389884,240,21
28,Yes,Travel_Frequently,Sales,1,3,Marketing,1,811,Male,2,Laboratory Technician,Single,17060,7.0,Y,12,8,0,8.0,3,0,0,0,3.0,1.0,2.0,3,3,9.996926229508198,17.58606557377049,7.588862704918032,0.30101455423364226,244,17
28,No,Travel_Rarely,Sales,8,4,Marketing,1,812,Male,1,Laboratory Technician,Divorced,163070,1.0,Y,16,8,0,1.0,3,1,0,0,1.0,3.0,1.0,2,3,10.012986111111111,16.135347222222222,6.122644675925926,0.3029439157810119,240,21
28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,813,Female,2,Sales Executive,Single,59330,0.0,Y,11,8,0,5.0,3,4,1,3,3.0,1.0,3.0,3,3,9.980029368575623,16.9428046989721,6.962416789035732,0.3019295566564149,227,34
49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,814,Female,1,Research Scientist,Married,34240,4.0,Y,11,8,0,10.0,3,3,1,2,3.0,1.0,3.0,3,3,10.01444921316166,16.414377682403433,6.400011921793037,0.29507765849568285,233,28
29,No,Travel_Frequently,Research & Development,8,1,Medical,1,815,Male,1,Research Scientist,Married,40370,0.0,Y,14,8,0,4.0,2,3,0,2,4.0,2.0,3.0,1,3,9.991188524590164,17.11243169398907,7.121506147540984,0.2870363000126007,244,17
